lights,T2,T3,T6,T8,RH_8,RH_9,RH_out,time
3.1539740276496437,-0.33886592768651197,-1.2528435036153494,0.1112130950881396,-1.9743970459517213,1.2068209077735665,1.0634665650420627,0.7974173220074706,0.7316053485672828
3.1539740276496437,-0.33886592768651197,-1.2528435036153494,0.0721210551689576,-1.9743970459517213,1.1997321320022425,1.0709172631190462,0.7974173220074706,0.7556253760456316
3.1539740276496437,-0.33886592768651197,-1.2528435036153494,0.01685299898947323,-1.9743970459517213,1.1739547685488911,1.056015866965079,0.7974173220074706,0.7796454035239798
4.372855542229644,-0.33886592768651197,-1.2528435036153494,-0.008759027143556265,-2.033059256949976,1.1468885362462187,1.0311802067084677,0.7974173220074706,0.8036654310023286
4.372855542229644,-0.33886592768651197,-1.2528435036153494,-0.022239040727508187,-2.033059256949976,1.1468885362462187,1.0311802067084677,0.7974173220074706,0.8276854584806774
4.372855542229644,-0.33886592768651197,-1.2528435036153494,-0.03571905451366069,-2.033059256949976,1.1468885362462187,1.0038609804261955,0.7974173220074706,0.8517054859590256
5.591737056809644,-0.33886592768651197,-1.2528435036153494,-0.04313306212637461,-2.033059256949976,1.1468885362462187,1.0038609804261955,0.7974173220074706,0.8757255134373744
5.591737056809644,-0.33886592768651197,-1.2924472886772538,-0.05796107714960187,-2.033059256949976,1.1468885362462187,1.0038609804261955,0.7855643396738874,0.8997455409157232
4.372855542229644,-0.33886592768651197,-1.2924472886772538,-0.07144109093575438,-2.033059256949976,1.1468885362462187,1.0038609804261955,0.7737113580514827,0.9237655683940714
4.372855542229644,-0.320956405205369,-1.2528435036153494,-0.05796107714960187,-2.033059256949976,1.1468885362462187,1.0038609804261955,0.7618583757178995,0.9477855958724202
8.029500085969644,-0.24533841940615547,-1.2528435036153494,-0.05796107714960187,-2.033059256949976,1.1468885362462187,1.0038609804261955,0.7500053933843164,0.971805623350769
6.810618571389645,-0.20354953361682335,-1.2528435036153494,-0.07144109093575438,-2.052613325327322,1.1552661789335639,1.0038609804261955,0.7381524117619117,0.9958256508291172
5.591737056809644,-0.11997176203815908,-1.1868371951788401,-0.07144109093575438,-2.052613325327322,1.141088629324217,1.0038609804261955,0.7262994294283285,1.019845678307466
4.372855542229644,-0.02246436385299789,-1.1868371951788401,-0.08273060235780932,-2.0721673995708874,1.161710521246878,1.0129673900148088,0.6907404831387574,1.0438657057858147
0.7162109984896435,0.053153621946215666,-1.092228155286721,-0.11659913682617438,-2.033059256949976,1.2635311081442586,1.0175205935673315,0.6551815368491863,1.0678857332641631
0.7162109984896435,0.15862080591082756,-1.0482239474621717,-0.13681915740430295,-2.00372815145085,1.2648199769935822,1.0129673900148088,0.6196225905596152,1.0919057607425118
0.7162109984896435,0.23821868758468712,-0.9822176390256646,-0.1516471724275302,-1.9567983826522437,1.3485964096669467,1.0038609804261955,0.5840636442700442,1.1159257882208606
3.1539740276496437,0.2581181550182303,-0.9822176390256646,-0.19208721358378714,-1.8824929134323796,1.4246396350442783,1.0038609804261955,0.5485046979804731,1.1399458156992088
3.1539740276496437,0.2581181550182303,-0.9822176390256646,-0.23117925350296914,-1.7788563445796062,1.458150207726965,0.9815088861952465,0.5129457516909021,1.1639658431775577
4.372855542229644,0.2581181550182303,-1.0042197396376225,-0.23117925350296914,-1.7006400593377837,1.4697500215709671,0.9815088861952465,0.5010927693573188,1.1879858706559063
1.9350925130696437,0.2581181550182303,-1.0042197396376225,-0.2042192259306643,-1.6634873276609625,1.4639501146489653,0.963296069501586,0.4892397877349141,1.2120058981342547
4.372855542229644,0.2939371999805162,-0.9822176390256646,-0.19747921913868824,-1.5891818584410982,1.4755499284929687,0.963296069501586,0.47738680540133094,1.2360259256126034
4.372855542229644,0.311846722461657,-0.9426138539637581,-0.18534720679181124,-1.5696277900637523,1.4510614319556396,0.9467389618359907,0.46553382306774777,1.2600459530909522
4.372855542229644,0.3516456632985868,-0.9228119614328072,-0.17254119382639663,-1.5266088372871045,1.4252840685022896,0.9318375656820236,0.45368084144534304,1.2840659805693004
3.1539740276496437,0.3934345490879189,-0.9228119614328072,-0.14423316501701686,-1.5050993579656708,1.3730849062042756,0.9235590130910091,0.44182785911175987,1.3080860080476493
1.9350925130696437,0.4372133798296534,-0.8568056529962977,-0.16580118683222017,-1.4659912153447596,1.3614850923602737,0.907001905425412,0.45368084144534304,1.332106035525998
3.1539740276496437,0.4571128472631987,-0.8568056529962977,-0.19141321296524966,-1.42688307859007,1.3485964096669467,0.87968267914314,0.46553382306774777,1.3561260630043463
1.9350925130696437,0.5367107289370583,-0.8568056529962977,-0.21095923292484076,-1.3877749359691587,1.3099303635202708,0.87968267914314,0.47738680540133094,1.380146090482695
1.9350925130696437,0.5566101963706014,-0.8568056529962977,-0.19747921913868824,-1.3701762726696811,1.3034860231402579,0.8573305849121909,0.4892397877349141,1.4041661179610438
1.9350925130696437,0.5566101963706014,-0.8568056529962977,-0.17928120061837266,-1.3349789460707282,1.2893084735309113,0.8573305849121909,0.5010927693573188,1.428186145439392
1.9350925130696437,0.6103387638140282,-0.8568056529962977,-0.17928120061837266,-1.3349789460707282,1.2577312012222568,0.8300113586299188,0.5129457516909021,1.452206172917741
1.9350925130696437,0.6103387638140282,-0.8326033377027018,-0.16580118683222017,-1.295870803449817,1.2319538377689068,0.8151099624759516,0.5010927693573188,1.4762262003960895
1.9350925130696437,0.6700371720845032,-0.7841987137161388,-0.1300791506123269,-1.2763167350724711,1.1997321320022425,0.8300113586299188,0.4892397877349141,1.500246227874438
3.1539740276496437,0.7138160028262377,-0.7841987137161388,-0.11659913682617438,-1.2763167350724711,1.1997321320022425,0.8132472879567056,0.47738680540133094,1.5242662553527866
1.9350925130696437,0.7357054211820245,-0.7841987137161388,-0.096379116248046,-1.3056478405715997,1.2164874193102364,0.7911021567333728,0.46553382306774777,1.5482862828311355
1.9350925130696437,0.7357054211820245,-0.7841987137161388,-0.096379116248046,-1.3349789460707282,1.2706198839155824,0.807659264398968,0.45368084144534304,1.5723063103094836
1.9350925130696437,0.7357054211820245,-0.838653918176258,-0.10311912304002205,-1.295870803449817,1.3092859300622597,0.807659264398968,0.44182785911175987,1.5963263377878325
1.9350925130696437,0.7357054211820245,-0.8568056529962977,-0.11659913682617438,-1.2763167350724711,1.3982178361996158,0.9483946733476187,0.5010927693573188,1.6203463652661814
0.7162109984896435,0.7357054211820245,-0.9228119614328072,-0.14423316501701686,-1.2763167350724711,1.4510614319556396,0.9964102823492119,0.5603576803140563,1.6443663927445296
1.9350925130696437,0.69192659044029,-0.9228119614328072,-0.17254119382639663,-1.2763167350724711,1.509060501175654,1.039458759299484,0.6196225905596152,1.6683864202228782
1.9350925130696437,0.6700371720845032,-0.9228119614328072,-0.17928120061837266,-1.2763167350724711,1.5593263611663346,1.0709172631190462,0.6788875008051742,1.692406447701227
1.9350925130696437,0.6103387638140282,-0.9624157464947114,-0.17928120061837266,-1.2763167350724711,1.6057256165423455,1.0874743707846415,0.7381524117619117,1.7164264751795753
0.7162109984896435,0.6103387638140282,-0.9822176390256646,-0.17928120061837266,-1.2763167350724711,1.6443916626890225,1.105687187478302,0.7974173220074706,-1.7184374542242746
1.9350925130696437,0.5566101963706014,-0.9822176390256646,-0.19141321296524966,-1.233297782295823,1.7094795076803622,1.128039281709251,0.7974173220074706,-1.6944174267459262
1.9350925130696437,0.5168112555336717,-1.0042197396376225,-0.19141321296524966,-1.2763167350724711,1.7210793215243656,1.1462520984029116,0.7974173220074706,-1.6703973992675774
1.9350925130696437,0.4969117881001285,-1.0482239474621717,-0.19141321296524966,-1.2763167350724711,1.77907839074438,1.1553585079915232,0.7974173220074706,-1.646377371789229
0.7162109984896435,0.4969117881001285,-1.0482239474621717,-0.21769923971681662,-1.2763167350724711,1.8061446230470535,1.1719156156571202,0.7974173220074706,-1.6223573443108803
1.9350925130696437,0.4372133798296534,-1.0482239474621717,-0.25813928087307353,-1.295870803449817,1.8235443438130587,1.1876448663251182,0.7974173220074706,-1.5983373168325314
1.9350925130696437,0.4372133798296534,-1.0482239474621717,-0.3255393493994351,-1.3349789460707282,1.8377218934224053,1.2025462624790855,0.7974173220074706,-1.574317289354183
1.9350925130696437,0.3715451307321321,-1.0482239474621717,-0.3120593358154828,-1.3349789460707282,1.902809738413745,1.2298654887613576,0.7974173220074706,-1.5502972618758346
0.7162109984896435,0.3715451307321321,-1.0482239474621717,-0.29857932202933046,-1.3701762726696811,1.980141830707098,1.2298654887613576,0.7974173220074706,-1.5262772343974857
-0.5026705160903567,0.311846722461657,-1.0042197396376225,-0.3255393493994351,-1.3349789460707282,2.096139969147128,1.2522175829923066,0.7974173220074706,-1.5022572069191371
-0.5026705160903567,0.27602767749937324,-1.026221846850214,-0.35384737820881484,-1.3349789460707282,2.185071875284484,1.287815361865595,0.7974173220074706,-1.4782371794407887
-0.5026705160903567,0.2581181550182303,-0.9822176390256646,-0.4064194317119488,-1.3349789460707282,2.2823814241091855,1.337486682378816,0.7974173220074706,-1.4542171519624398
-0.5026705160903567,0.2581181550182303,-1.0042197396376225,-0.4333794592842536,-1.3745759384945506,2.3324861762186875,1.3855022938639756,0.7974173220074706,-1.4301971244840914
-0.5026705160903567,0.19841974674775734,-1.0317223703530456,-0.4691014955041471,-1.3877749359691587,2.3796909748671906,1.4202722182232312,0.7974173220074706,-1.406177097005743
-0.5026705160903567,0.19841974674775734,-1.026221846850214,-0.4691014955041471,-1.3877749359691587,2.3796909748671906,1.4856727894044506,0.7974173220074706,-1.3821570695273941
-0.5026705160903567,0.13872133847728227,-0.9822176390256646,-0.4333794592842536,-1.3877749359691587,2.3668022921738636,1.5187870022520782,0.7974173220074706,-1.3581370420490455
-0.5026705160903567,0.13872133847728227,-0.9822176390256646,-0.4333794592842536,-1.3877749359691587,2.3597135164025396,1.560179770174285,0.7974173220074706,-1.334117014570697
-0.5026705160903567,0.13872133847728227,-0.9822176390256646,-0.46236148871217086,-1.42688307859007,2.3455359667931917,1.5932939830219108,0.7974173220074706,-1.3100969870923482
-0.5026705160903567,0.07305308937976096,-0.9822176390256646,-0.48797351484520035,-1.3877749359691587,2.3668022921738636,1.6338588964300866,0.7974173220074706,-1.2860769596139998
-0.5026705160903567,0.03325414854283117,-0.9228119614328072,-0.5284135560014572,-1.3877749359691587,2.3796909748671906,1.6520717131237455,0.8092703043410538,-1.2620569321356512
-0.5026705160903567,0.013354681109285883,-0.9228119614328072,-0.5432415710246847,-1.3877749359691587,2.4035350360132073,1.6843580714573405,0.8211232859634585,-1.2380369046573025
-0.5026705160903567,0.013354681109285883,-0.9822176390256646,-0.5220105494176498,-1.3877749359691587,2.3919352221692036,1.6992594676113078,0.8329762682970417,-1.214016877178954
-0.5026705160903567,-0.004554841371854942,-0.9822176390256646,-0.46236148871217086,-1.3877749359691587,2.3597135164025396,1.7489307881245288,0.8448292506306249,-1.1899968497006055
-0.5026705160903567,-0.04037388633414084,-0.9822176390256646,-0.4475334736889434,-1.3877749359691587,2.333936152949188,1.7671436048181894,0.8566822322530295,-1.1659768222222566
-0.5026705160903567,-0.04037388633414084,-0.9426138539637581,-0.4070934325326865,-1.4464371469674138,2.301070013724514,1.791979265074799,0.8685352145866128,-1.1419567947439082
-0.5026705160903567,-0.08017282717107062,-0.9228119614328072,-0.38148140639965716,-1.4464371469674138,2.2894701998805105,1.8234377688943633,0.8448292506306249,-1.1179367672655596
-0.5026705160903567,-0.1000722946046138,-0.9228119614328072,-0.35384737820881484,-1.4464371469674138,2.2894701998805105,1.8673141028422306,0.8211232859634585,-1.093916739787211
-0.5026705160903567,-0.1000722946046138,-0.9228119614328072,-0.3390193631855874,-1.4464371469674138,2.2894701998805105,1.9004283156898565,0.7974173220074706,-1.0698967123088623
-0.5026705160903567,-0.11997176203815908,-0.9228119614328072,-0.3390193631855874,-1.4464371469674138,2.270137176807172,1.9364400230619434,0.7737113580514827,-1.0458766848305137
-0.5026705160903567,-0.15977070287508888,-0.9228119614328072,-0.3390193631855874,-1.4464371469674138,2.270137176807172,1.974935296459691,0.7500053933843164,-1.0218566573521652
-0.5026705160903567,-0.15977070287508888,-0.9228119614328072,-0.3390193631855874,-1.4464371469674138,2.2488708514265,1.9898366926136564,0.7262994294283285,-0.9978366298738166
-0.5026705160903567,-0.20354953361682335,-0.9228119614328072,-0.3390193631855874,-1.4464371469674138,2.237271037582497,1.99728739069064,0.7737113580514827,-0.973816602395468
-0.5026705160903567,-0.22543895197261019,-0.9228119614328072,-0.34643337079830117,-1.4757682524665423,2.201504944896822,2.0155002073843007,0.8211232859634585,-0.9497965749171194
